nct_id,nlm_download_date_description,study_first_submitted_date,results_first_submitted_date,disposition_first_submitted_date,last_update_submitted_date,study_first_submitted_qc_date,study_first_posted_date,study_first_posted_date_type,results_first_submitted_qc_date,results_first_posted_date,results_first_posted_date_type,disposition_first_submitted_qc_date,disposition_first_posted_date,disposition_first_posted_date_type,last_update_submitted_qc_date,last_update_posted_date,last_update_posted_date_type,start_month_year,start_date_type,start_date,verification_month_year,verification_date,completion_month_year,completion_date_type,completion_date,primary_completion_month_year,primary_completion_date_type,primary_completion_date,target_duration,study_type,acronym,baseline_population,brief_title,official_title,overall_status,last_known_status,phase,enrollment,enrollment_type,source,limitations_and_caveats,number_of_arms,number_of_groups,why_stopped,has_expanded_access,expanded_access_type_individual,expanded_access_type_intermediate,expanded_access_type_treatment,has_dmc,is_fda_regulated_drug,is_fda_regulated_device,is_unapproved_device,is_ppsd,is_us_export,biospec_retention,biospec_description,ipd_time_frame,ipd_access_criteria,ipd_url,plan_to_share_ipd,plan_to_share_ipd_description,created_at,updated_at,days_since_update
NCT04523571,"ClinicalTrials.gov processed this data on January 29, 2021",2020-08-18,NA,NA,2020-11-17,2020-08-20,2020-08-21,Actual,NA,NA,NA,NA,NA,NA,2020-11-17,2020-11-18,Actual,"July 28, 2020",Actual,2020-07-28,November 2020,2020-11-30,August 2021,Anticipated,2021-08-31,"September 30, 2020",Actual,2020-09-30,NA,Interventional,NA,,Safety and Immunogenicity of SARS-CoV-2 mRNA Vaccine (BNT162b1) in Chinese Healthy Subjects,"Safety and Immunogenicity of SARS-CoV-2 mRNA Vaccine (BNT162b1) in Chinese Healthy Subjects: A Phase I, Randomized, Placebo-controlled, Observer-blind Study","Active, not recruiting",NA,Phase 1,144,Actual,BioNTech SE,,6,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-02-01T12:04:57Z,2021-02-01T12:04:57Z,236
NCT04522089,"ClinicalTrials.gov processed this data on January 29, 2021",2020-08-12,NA,NA,2021-01-11,2020-08-20,2020-08-21,Actual,NA,NA,NA,NA,NA,NA,2021-01-11,2021-01-13,Actual,"August 24, 2020",Actual,2020-08-24,August 2020,2020-08-31,"March 20, 2021",Anticipated,2021-03-20,"November 20, 2020",Actual,2020-11-20,NA,Interventional,NA,,A Study to Evaluate the Safety and Immunogenicity of COVID-19 (AdimrSC-2f) Vaccine,"A Randomized, Single Center, Open-label, Dose-finding, Phase I Study to Evaluate the Safety and Immunogenicity of Pandemic Virus Vaccine, AdimrSC-2f (SARS-CoV-2), in Healthy Volunteers",Recruiting,NA,Phase 1,70,Anticipated,Adimmune Corporation,,4,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-02-01T12:05:09Z,2021-02-01T12:05:09Z,181
NCT04515147,"ClinicalTrials.gov processed this data on January 29, 2021",2020-08-13,NA,NA,2021-01-11,2020-08-13,2020-08-17,Actual,NA,NA,NA,NA,NA,NA,2021-01-11,2021-01-12,Actual,"September 28, 2020",Actual,2020-09-28,November 2020,2020-11-30,"November 9, 2021",Anticipated,2021-11-09,"November 9, 2021",Anticipated,2021-11-09,NA,Interventional,NA,,"A Dose-Confirmation Study to Evaluate the Safety, Reactogenicity and Immunogenicity of Vaccine CVnCoV in Healthy Adults for COVID-19","COVID-19: A Phase 2a, Partially Observer-blind, Multicenter, Controlled, Dose-confirmation Clinical Trial to Evaluate the Safety, Reactogenicity and Immunogenicity of the Investigational SARS-CoV-2 mRNA Vaccine CVnCoV in Adults >60 Years of Age and 18 to 60 Years of Age","Active, not recruiting",NA,Phase 2,674,Actual,CureVac AG,,10,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-02-01T12:06:09Z,2021-02-01T12:06:09Z,181
NCT04480957,"ClinicalTrials.gov processed this data on January 29, 2021",2020-07-17,NA,NA,2020-08-13,2020-07-17,2020-07-22,Actual,NA,NA,NA,NA,NA,NA,2020-08-13,2020-08-17,Actual,"August 4, 2020",Actual,2020-08-04,August 2020,2020-08-31,January 2021,Anticipated,2021-01-31,December 2020,Anticipated,2020-12-31,NA,Interventional,NA,,Ascending Dose Study of Investigational SARS-CoV-2 Vaccine ARCT-021 in Healthy Adult Subjects,"A Phase 1/2 Randomised, Double Blinded, Placebo Controlled, Ascending Dose Study to Assess the Safety, Tolerability, and Immunogenicity of ARCT-021 in Healthy Adult Subjects",Recruiting,NA,Phase 1/Phase 2,92,Anticipated,"Arcturus Therapeutics, Inc.",,8,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-02-01T12:10:39Z,2021-02-01T12:10:39Z,332
NCT04470609,"ClinicalTrials.gov processed this data on January 29, 2021",2020-07-13,NA,NA,2020-07-13,2020-07-13,2020-07-14,Actual,NA,NA,NA,NA,NA,NA,2020-07-13,2020-07-14,Actual,"July 10, 2020",Actual,2020-07-10,July 2020,2020-07-31,November 2021,Anticipated,2021-11-30,November 2020,Anticipated,2020-11-30,NA,Interventional,NA,,Safety and Immunogenicity Study of an Inactivated SARS-CoV-2 Vaccine for Preventing Against COVID-19 in People Aged â©¾60 Years,"A Randomized, Double-blind, Placebo-controlled, Phase Ib/IIb Trial of an Inactivated SARS-CoV-2 Vaccine in Healthy People Aged â©¾60 Years",Enrolling by invitation,NA,Phase 1/Phase 2,471,Anticipated,Chinese Academy of Medical Sciences,,4,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-02-01T12:11:57Z,2021-02-01T12:11:57Z,363
NCT04466085,"ClinicalTrials.gov processed this data on January 29, 2021",2020-07-08,NA,NA,2020-12-01,2020-07-08,2020-07-10,Actual,NA,NA,NA,NA,NA,NA,2020-12-01,2020-12-03,Actual,"July 12, 2020",Actual,2020-07-12,December 2020,2020-12-31,"December 15, 2021",Anticipated,2021-12-15,"October 22, 2020",Actual,2020-10-22,NA,Interventional,NA,,Clinical Study of Recombinant Novel Coronavirus Vaccine,"A Randomized, Blinded, Placebo-controlled Trial to Evaluate the Immunogenicity and Safety of a Recombinant New Coronavirus Vaccine (CHO Cell) With Different Doses and Different Immunization Procedures in Healthy People Aged 18 to 59 Years","Active, not recruiting",NA,Phase 2,900,Actual,"Anhui Zhifei Longcom Biologic Pharmacy Co., Ltd.",,6,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-02-01T12:12:36Z,2021-02-01T12:12:36Z,222
NCT04463472,"ClinicalTrials.gov processed this data on January 29, 2021",2020-07-08,NA,NA,2020-11-12,2020-07-08,2020-07-09,Actual,NA,NA,NA,NA,NA,NA,2020-11-12,2020-11-16,Actual,"June 29, 2020",Actual,2020-06-29,August 2020,2020-08-31,"July 31, 2021",Anticipated,2021-07-31,"September 28, 2020",Actual,2020-09-28,NA,Interventional,NA,,Study of COVID-19 DNA Vaccine (AG0301-COVID19),"A Non-randomized, Open-label, Non-controlled Phase I/II Study to Assess Safety and Immunogenicity of Two Doses of Intramuscular AG0301-COVID19 (1mg/2mg) in Healthy Adults","Active, not recruiting",NA,Phase 1/Phase 2,30,Anticipated,"AnGes, Inc.",,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-02-01T12:13:04Z,2021-02-01T12:13:04Z,241
NCT04461379,"ClinicalTrials.gov processed this data on January 29, 2021",2020-07-02,NA,NA,2020-11-12,2020-07-07,2020-07-08,Actual,NA,NA,NA,NA,NA,NA,2020-11-12,2020-11-13,Actual,"July 21, 2020",Actual,2020-07-21,November 2020,2020-11-30,"January 1, 2021",Anticipated,2021-01-01,"January 1, 2021",Anticipated,2021-01-01,NA,Interventional,NA,,"Prevention, Efficacy and Safety of BCG Vaccine in COVID-19 Among Healthcare Workers","Prevention, Efficacy and Safety of BCG Vaccine in COVID-19- Randomized Clinical Trial","Active, not recruiting",NA,Phase 3,908,Anticipated,Hospital Universitario Dr. Jose E. Gonzalez,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-02-01T12:13:18Z,2021-02-01T12:13:18Z,241
NCT04460703,"ClinicalTrials.gov processed this data on January 29, 2021",2020-07-02,NA,NA,2020-07-18,2020-07-06,2020-07-07,Actual,NA,NA,NA,NA,NA,NA,2020-07-18,2020-07-21,Actual,"July 3, 2020",Actual,2020-07-03,July 2020,2020-07-31,"July 8, 2020",Actual,2020-07-08,"July 8, 2020",Actual,2020-07-08,NA,Interventional,NA,,"COVID-19 Vaccine Messaging, Part 1","Persuasive Messages for COVID-19 Vaccine Uptake: a Randomized Controlled Trial, Part 1",Completed,NA,N/A,4000,Actual,Yale University,,12,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,After publication,Anonymized data and analysis code will be posted in a public replication archive,NA,Yes,Anonymized data and analysis code will be posted in a public replication archive after publication.,2021-02-01T12:13:23Z,2021-02-01T12:13:23Z,358
NCT04450004,"ClinicalTrials.gov processed this data on January 29, 2021",2020-06-18,NA,NA,2020-10-21,2020-06-25,2020-06-29,Actual,NA,NA,NA,NA,NA,NA,2020-10-21,2020-10-23,Actual,"July 10, 2020",Actual,2020-07-10,October 2020,2020-10-31,"December 31, 2021",Anticipated,2021-12-31,"September 20, 2021",Anticipated,2021-09-20,NA,Interventional,NA,,"Safety, Tolerability and Immunogenicinity of a Coronavirus-Like Particle COVID-19 Vaccine in Adults Aged 18-55 Years.","A Randomized, Partially-Blinded, Dose-Ranging Phase 1 Study to Assess the Safety, Tolerability, and Immunogenicity of a Recombinant Coronavirus-Like Particle COVID 19 Vaccine in Adults 18-55 Years of Age","Active, not recruiting",NA,Phase 1,180,Anticipated,Medicago,,9,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,FALSE,NA,,NA,NA,NA,No,NA,2021-02-01T12:14:48Z,2021-02-01T12:14:48Z,263
NCT04449276,"ClinicalTrials.gov processed this data on January 29, 2021",2020-06-18,NA,NA,2020-12-18,2020-06-23,2020-06-26,Actual,NA,NA,NA,NA,NA,NA,2020-12-18,2020-12-22,Actual,"June 18, 2020",Actual,2020-06-18,June 2020,2020-06-30,December 2021,Anticipated,2021-12-31,December 2021,Anticipated,2021-12-31,NA,Interventional,NA,,"A Study to Evaluate the Safety, Reactogenicity and Immunogenicity of Vaccine CVnCoV in Healthy Adults","COVID-19: A Phase 1, Partially Blind, Placebo-controlled, Dose Escalation, First-in-human, Clinical Trial to Evaluate the Safety, Reactogenicity and Immunogenicity After 1 and 2 Doses of the Investigational SARS-CoV-2 mRNA Vaccine CVnCoV Administered Intramuscularly in Healthy Adults","Active, not recruiting",NA,Phase 1,280,Actual,CureVac AG,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-02-01T12:14:55Z,2021-02-01T12:14:55Z,205
NCT04447781,"ClinicalTrials.gov processed this data on January 29, 2021",2020-06-16,NA,NA,2020-08-18,2020-06-24,2020-06-25,Actual,NA,NA,NA,NA,NA,NA,2020-08-18,2020-08-19,Actual,"July 15, 2020",Actual,2020-07-15,August 2020,2020-08-31,"February 22, 2022",Anticipated,2022-02-22,"February 22, 2022",Anticipated,2022-02-22,NA,Interventional,NA,,"Safety, Tolerability and Immunogenicity of INO-4800 Followed by Electroporation in Healthy Volunteers for COVID19","A Phase I/IIa, Dose-Ranging Trial to Evaluate Safety, Tolerability and Immunogenicity of INO-4800, a Prophylactic Vaccine Against SARS-CoV-2, Administered Intradermally Followed by Electroporation in Healthy Volunteers",Recruiting,NA,Phase 1/Phase 2,160,Anticipated,International Vaccine Institute,,4,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,NA,,Anonymous IPD may be shared following or during the publication of summary data. Archival data may be accessed for up to 3 years following the end of the study.,Those who request the anonymous IPD must provide a plan of study explaining how the data will be used. Requests may be sent to the Central Contact Person. Requests will be reviewed based on the potential for the planned use of the IPD for advancing scientific knowledge and theory.,NA,Yes,Data dictionaries and all collected IPD will be anonymized and may be made available upon reasonable request.,2021-02-01T12:15:07Z,2021-02-01T12:15:07Z,327
NCT04445389,"ClinicalTrials.gov processed this data on January 29, 2021",2020-06-19,NA,NA,2020-07-24,2020-06-22,2020-06-24,Actual,NA,NA,NA,NA,NA,NA,2020-07-24,2020-07-28,Actual,"June 17, 2020",Actual,2020-06-17,July 2020,2020-07-31,"June 17, 2022",Anticipated,2022-06-17,"March 17, 2021",Anticipated,2021-03-17,NA,Interventional,NA,,"Safety and Immunogenicity Study of GX-19, a COVID-19 Preventive DNA Vaccine in Healthy Adults","A Phase 1/2a, Multi-center, Randomized, Double-blind, Placebo-controlled Study to Investigate the Safety, Tolerability, and Immunogenicity of GX-19, a COVID-19 Preventive DNA Vaccine in Healthy Subjects",Recruiting,NA,Phase 1/Phase 2,210,Anticipated,"Genexine, Inc.",,4,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-02-01T12:15:25Z,2021-02-01T12:15:25Z,352
NCT04445194,"ClinicalTrials.gov processed this data on January 29, 2021",2020-06-16,NA,NA,2020-12-01,2020-06-21,2020-06-24,Actual,NA,NA,NA,NA,NA,NA,2020-12-01,2020-12-03,Actual,"June 22, 2020",Actual,2020-06-22,December 2020,2020-12-31,"September 20, 2021",Anticipated,2021-09-20,"October 22, 2020",Actual,2020-10-22,NA,Interventional,NA,,Phase I Clinical Study of Recombinant Novel Coronavirus Vaccine,"A Multi-center, Double-blind, Randomized, Placebo Parallel Controlled, Safety and Tolerability Phase I Clinical Trial of Recombinant Novel Coronavirus Vaccine (CHO Cells) in Healthy People Between 18 and 59 Years of Age","Active, not recruiting",NA,Phase 1,50,Actual,"Anhui Zhifei Longcom Biologic Pharmacy Co., Ltd.",,3,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-02-01T12:15:26Z,2021-02-01T12:15:26Z,222
NCT04444674,"ClinicalTrials.gov processed this data on January 29, 2021",2020-06-15,NA,NA,2020-11-23,2020-06-22,2020-06-23,Actual,NA,NA,NA,NA,NA,NA,2020-11-23,2020-11-27,Actual,"June 24, 2020",Actual,2020-06-24,November 2020,2020-11-30,December 2021,Anticipated,2021-12-31,December 2020,Anticipated,2020-12-31,NA,Interventional,NA,,COVID-19 Vaccine (ChAdOx1 nCoV-19) Trial in South African Adults With and Without HIV-infection,"An Adaptive Phase I/II Randomized Placebo-controlled Trial to Determine Safety, Immunogenicity and Efficacy of Non-replicating ChAdOx1 SARS-CoV-2 Vaccine in South African Adults Living Without HIV; and Safety and Immunogenicity in Adults Living With HIV","Active, not recruiting",NA,Phase 1/Phase 2,2130,Actual,University of Oxford,,8,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,within 1 year of trial completion,Any investigators who wish to use the data to address any specific questions not directly addressed under the study objectives and which the data would lend itself to.,NA,Yes,"The data accumulated from this study will be stored at RMPRU/ Wits. In collaboration with UK collaborators, we aim to make the data available, within one year of completion of the study to any investigators who wish to use the data to address any specific questions not directly addressed under the study objectives and which the data would lend itself to.
De-identified data will be shared. Related trial documents will be available (protocol, ICFs, statistical analysis plan)",2021-02-01T12:15:33Z,2021-02-01T12:15:33Z,230
NCT04437875,"ClinicalTrials.gov processed this data on January 29, 2021",2020-06-16,NA,NA,2020-08-11,2020-06-17,2020-06-18,Actual,NA,NA,NA,NA,NA,NA,2020-08-11,2020-08-12,Actual,"June 17, 2020",Actual,2020-06-17,June 2020,2020-06-30,"August 10, 2020",Actual,2020-08-10,"August 3, 2020",Actual,2020-08-03,NA,Interventional,NA,,"An Open Study of the Safety, Tolerability and Immunogenicity of ""Gam-COVID-Vac Lyo"" Vaccine Against COVID-19","An Open Study of the Safety, Tolerability and Immunogenicity of the Drug ""Gam-COVID-Vac Lyo"" Lyophilizate for the Preparation of a Solution for Intramuscular Injection With the Participation of Healthy Volunteers",Completed,NA,Phase 1/Phase 2,38,Actual,"Gamaleya Research Institute of Epidemiology and Microbiology, Health Ministry of the Russian Federation",,3,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-02-01T12:16:24Z,2021-02-01T12:16:24Z,334
NCT04436471,"ClinicalTrials.gov processed this data on January 29, 2021",2020-06-16,NA,NA,2020-08-11,2020-06-17,2020-06-18,Actual,NA,NA,NA,NA,NA,NA,2020-08-11,2020-08-12,Actual,"June 17, 2020",Actual,2020-06-17,June 2020,2020-06-30,"August 10, 2020",Actual,2020-08-10,"August 3, 2020",Actual,2020-08-03,NA,Interventional,NA,,"An Open Study of the Safety, Tolerability and Immunogenicity of the Drug ""Gam-COVID-Vac"" Vaccine Against COVID-19","An Open Study of the Safety, Tolerability and Immunogenicity of the Drug ""Gam-COVID-Vac"" a Solution for Intramuscular Injection With the Participation of Healthy Volunteers",Completed,NA,Phase 1/Phase 2,38,Actual,"Gamaleya Research Institute of Epidemiology and Microbiology, Health Ministry of the Russian Federation",,3,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-02-01T12:16:34Z,2021-02-01T12:16:34Z,334
NCT04417335,"ClinicalTrials.gov processed this data on January 29, 2021",2020-05-25,NA,NA,2020-06-03,2020-06-03,2020-06-04,Actual,NA,NA,NA,NA,NA,NA,2020-06-03,2020-06-04,Actual,"April 16, 2020",Actual,2020-04-16,May 2020,2020-05-31,May 2021,Anticipated,2021-05-31,May 2021,Anticipated,2021-05-31,NA,Interventional,NA,,Reducing COVID-19 Related Hospital Admission in Elderly by BCG Vaccination,"Reducing Hospital Admission of Elderly in SARS-CoV-2 Pandemic Via the Induction of Trained Immunity by Bacillus Calmette-GuÃ©rin Vaccination, a Randomized Controlled Trial","Active, not recruiting",NA,Phase 4,2014,Actual,Radboud University,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,FALSE,NA,,NA,NA,NA,No,NA,2021-02-01T12:19:11Z,2021-02-01T12:19:11Z,403
NCT04412538,"ClinicalTrials.gov processed this data on January 29, 2021",2020-05-21,NA,NA,2020-06-02,2020-06-01,2020-06-02,Actual,NA,NA,NA,NA,NA,NA,2020-06-02,2020-06-04,Actual,"May 15, 2020",Actual,2020-05-15,June 2020,2020-06-30,September 2021,Anticipated,2021-09-30,September 2020,Anticipated,2020-09-30,NA,Interventional,NA,,Safety and Immunogenicity Study of an Inactivated SARS-CoV-2 Vaccine for Preventing Against COVID-19,"A Randomized, Double-blind, Placebo-controlled, Phase Ia/IIa Trial of an Inactivated SARS-CoV-2 Vaccine in Healthy People Aged 18 to 59 Years",Recruiting,NA,Phase 1/Phase 2,942,Anticipated,Chinese Academy of Medical Sciences,,8,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-02-01T12:19:44Z,2021-02-01T12:19:44Z,404
NCT04405908,"ClinicalTrials.gov processed this data on January 29, 2021",2020-05-25,NA,NA,2021-01-11,2020-05-25,2020-05-28,Actual,NA,NA,NA,NA,NA,NA,2021-01-11,2021-01-12,Actual,"June 19, 2020",Actual,2020-06-19,January 2021,2021-01-31,"May 25, 2021",Anticipated,2021-05-25,"October 16, 2020",Actual,2020-10-16,NA,Interventional,NA,,SCB-2019 as COVID-19 Vaccine,"A Phase 1, Randomized, Double-blind, Placebo-controlled, First-in-human Study to Evaluate the Safety and Immunogenicity of SCB 2019, a Recombinant SARS-CoV-2 Trimeric S Protein Subunit Vaccine for COVID-19 in Healthy Volunteers.","Active, not recruiting",NA,Phase 1,150,Anticipated,Clover Biopharmaceuticals AUS Pty Ltd,,15,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-02-01T12:20:35Z,2021-02-01T12:20:35Z,181
NCT04384549,"ClinicalTrials.gov processed this data on January 29, 2021",2020-05-06,NA,NA,2020-08-17,2020-05-09,2020-05-12,Actual,NA,NA,NA,NA,NA,NA,2020-08-17,2020-08-18,Actual,"May 20, 2020",Actual,2020-05-20,August 2020,2020-08-31,"February 20, 2021",Anticipated,2021-02-20,"February 20, 2021",Anticipated,2021-02-20,NA,Interventional,COVID-BCG,,Efficacy of BCG Vaccination in the Prevention of COVID19 Via the Strengthening of Innate Immunity in Health Care Workers,Randomized Controlled Trial Evaluating the Efficacy of Vaccination With Bacillus Calmette and GuÃ©rin (BCG) in the Prevention of COVID-19 Via the Strengthening of Innate Immunity in Health Care Workers,Recruiting,NA,Phase 3,1120,Anticipated,Assistance Publique - HÃ´pitaux de Paris,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-02-01T12:24:37Z,2021-02-01T12:24:37Z,328
NCT04383574,"ClinicalTrials.gov processed this data on January 29, 2021",2020-05-09,NA,NA,2020-09-08,2020-05-09,2020-05-12,Actual,NA,NA,NA,NA,NA,NA,2020-09-08,2020-09-10,Actual,"May 22, 2020",Actual,2020-05-22,May 2020,2020-05-31,"May 30, 2021",Anticipated,2021-05-30,"August 28, 2020",Actual,2020-08-28,NA,Interventional,NA,,Safety and Immunogenicity Study of Inactivated Vaccine for Prevention of SARS-CoV-2 Infection(COVID-19),"A Randomized, Double-Blinded, Placebo-Controlled, Phase â… /â…¡ Clinical Trial, to Evaluate the Safety and Immunogenicity of the SARS-CoV-2 Inactivated Vaccine (Vero Cell) in Healthy Population Aged â‰¥60 Years","Active, not recruiting",NA,Phase 1/Phase 2,422,Anticipated,"Sinovac Biotech Co., Ltd",,4,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-02-01T12:24:44Z,2021-02-01T12:24:44Z,306
NCT04380532,"ClinicalTrials.gov processed this data on January 29, 2021",2020-04-29,NA,NA,2020-05-22,2020-05-06,2020-05-08,Actual,NA,NA,NA,NA,NA,NA,2020-05-22,2020-05-27,Actual,"May 15, 2020",Actual,2020-05-15,May 2020,2020-05-31,"June 15, 2021",Anticipated,2021-06-15,"May 15, 2021",Anticipated,2021-05-15,NA,Interventional,COVID-19,,Tableted COVID-19 Therapeutic Vaccine,Clinical Trial of COVID-19 Therapeutic Vaccine Formulated as an Oral Pill,"Active, not recruiting",NA,Phase 1/Phase 2,20,Anticipated,Immunitor LLC,,1,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,when become public,non-confidential data,http://immunitor.com,Yes,Free dissemination of published data,2021-02-01T12:25:17Z,2021-02-01T12:25:17Z,415
NCT04369794,"ClinicalTrials.gov processed this data on January 29, 2021",2020-04-27,NA,NA,2020-08-05,2020-04-28,2020-04-30,Actual,NA,NA,NA,NA,NA,NA,2020-08-05,2020-08-07,Actual,"August 10, 2020",Anticipated,2020-08-10,August 2020,2020-08-31,August 2023,Anticipated,2023-08-31,June 2021,Anticipated,2021-06-30,NA,Interventional,BATTLE,,"COVID-19: BCG As Therapeutic Vaccine, Transmission Limitation, and Immunoglobulin Enhancement","COVID-19: BCG As Therapeutic Vaccine, Transmission Limitation, and Immunoglobulin Enhancement",Recruiting,NA,Phase 4,1000,Anticipated,"University of Campinas, Brazil",,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,FALSE,NA,,NA,NA,NA,No,NA,2021-02-01T12:26:57Z,2021-02-01T12:26:57Z,340
