nct_id,nlm_download_date_description,study_first_submitted_date,results_first_submitted_date,disposition_first_submitted_date,last_update_submitted_date,study_first_submitted_qc_date,study_first_posted_date,study_first_posted_date_type,results_first_submitted_qc_date,results_first_posted_date,results_first_posted_date_type,disposition_first_submitted_qc_date,disposition_first_posted_date,disposition_first_posted_date_type,last_update_submitted_qc_date,last_update_posted_date,last_update_posted_date_type,start_month_year,start_date_type,start_date,verification_month_year,verification_date,completion_month_year,completion_date_type,completion_date,primary_completion_month_year,primary_completion_date_type,primary_completion_date,target_duration,study_type,acronym,baseline_population,brief_title,official_title,overall_status,last_known_status,phase,enrollment,enrollment_type,source,limitations_and_caveats,number_of_arms,number_of_groups,why_stopped,has_expanded_access,expanded_access_type_individual,expanded_access_type_intermediate,expanded_access_type_treatment,has_dmc,is_fda_regulated_drug,is_fda_regulated_device,is_unapproved_device,is_ppsd,is_us_export,biospec_retention,biospec_description,ipd_time_frame,ipd_access_criteria,ipd_url,plan_to_share_ipd,plan_to_share_ipd_description,created_at,updated_at
NCT04434144,"ClinicalTrials.gov processed this data on September 30, 2020",2020-06-09,NA,NA,2020-06-14,2020-06-14,2020-06-16,Actual,NA,NA,NA,NA,NA,NA,2020-06-14,2020-06-16,Actual,"May 2, 2020",Actual,2020-05-02,June 2020,2020-06-30,"June 5, 2020",Actual,2020-06-05,"June 5, 2020",Actual,2020-06-05,5 Days,Observational [Patient Registry],NA,,A Comparative Study on Ivermectin and Hydroxychloroquine on the COVID19 Patients in Bangladesh,A Comparative Observational Study on Ivermectin and Hydroxychloroquine on the COVID19 Patients in Bangladesh,Completed,NA,NA,116,Actual,"Upazila Health & Family Planning Officer's (UHFPO) Office, Chakoria, Cox's Bazar",,NA,2,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,FALSE,NA,,NA,NA,NA,Undecided,NA,2020-10-01T09:39:04Z,2020-10-01T09:39:04Z
NCT04429477,"ClinicalTrials.gov processed this data on September 30, 2020",2020-06-09,NA,NA,2020-09-19,2020-06-10,2020-06-12,Actual,NA,NA,NA,NA,NA,NA,2020-09-19,2020-09-22,Estimate,"May 1, 2020",Actual,2020-05-01,September 2020,2020-09-30,"July 31, 2020",Actual,2020-07-31,"July 15, 2020",Actual,2020-07-15,6 Months,Observational [Patient Registry],NA,,Cerebral Compliance Impairment in COVID-19,Assessment of Cerebral Compliance and Hemodynamics in Severe COVID-19,Completed,NA,NA,50,Actual,University of Sao Paulo,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,,NA,NA,NA,No,NA,2020-10-01T09:39:37Z,2020-10-01T09:39:37Z
NCT04426084,"ClinicalTrials.gov processed this data on September 30, 2020",2020-06-09,NA,NA,2020-06-09,2020-06-09,2020-06-11,Actual,NA,NA,NA,NA,NA,NA,2020-06-09,2020-06-11,Actual,"March 1, 2020",Actual,2020-03-01,June 2020,2020-06-30,"December 31, 2022",Anticipated,2022-12-31,"May 11, 2020",Actual,2020-05-11,3 Years,Observational [Patient Registry],NA,,Cardiovascular Risk Factors and Severe COVID-19. A Nationwide Registry-based Case-Control Study,"Cardiovascular Disease, Cardiovascular Risk Factors, Treatments and Severe COVID-19 Outcomes. A Nationwide Registry-based Case-Control Study","Active, not recruiting",NA,NA,22784,Actual,Karolinska Institutet,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2020-10-01T09:40:07Z,2020-10-01T09:40:07Z
NCT04503434,"ClinicalTrials.gov processed this data on September 30, 2020",2020-06-11,NA,NA,2020-08-06,2020-08-06,2020-08-07,Actual,NA,NA,NA,NA,NA,NA,2020-08-06,2020-08-07,Actual,"May 15, 2020",Actual,2020-05-15,August 2020,2020-08-31,"June 6, 2020",Actual,2020-06-06,"May 31, 2020",Actual,2020-05-31,1 Month,Observational [Patient Registry],NA,,Patients' Experiences in a Medicalized Hotel for COVID-19 Acute Care Support,Patients' Experiences in a Medicalized Hotel for COVID-19 Acute Care Support,Completed,NA,NA,517,Actual,Hospital Clinic of Barcelona,,NA,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2020-10-01T09:30:27Z,2020-10-01T09:30:27Z
NCT04431869,"ClinicalTrials.gov processed this data on September 30, 2020",2020-06-11,NA,NA,2020-08-20,2020-06-12,2020-06-16,Actual,NA,NA,NA,NA,NA,NA,2020-08-20,2020-08-24,Actual,"August 18, 2020",Actual,2020-08-18,August 2020,2020-08-31,July 2022,Anticipated,2022-07-31,July 2022,Anticipated,2022-07-31,1 Year,Observational [Patient Registry],NA,,In-Utero Vascular Accidents in Neonates From COVID-19 Infected Mothers,In-Utero Vascular Accidents in Neonates From COVID-19 Infected Mothers,Recruiting,NA,NA,200,Anticipated,"University of Colorado, Denver",,NA,2,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples With DNA,"
      Mothers of children enrolled in the study with intestinal atresias or limb anomalies will
      undergo SARS-CoV-2 antibody testing to identify the possibility of asymptomatic carriers
      which may have occurred during the pregnancy.
    ",NA,NA,NA,Undecided,"This study seeks to find a correlation between maternal COVID-19 infection and in-utero vascular accidents affecting the developing fetus. The knowledge gained from this multidisciplinary study may serve as the foundation for larger epidemiological studies that may query the longitudinal effects of this infection in mothers who contract the disease during pregnancy, as well as for their neonates. On a larger scale, if the study hypothesis is supported by the data, this may provide the foundation for future anticoagulation guidelines that may be enacted on certain women during gestation.",2020-10-01T09:39:21Z,2020-10-01T09:39:21Z
NCT04430374,"ClinicalTrials.gov processed this data on September 30, 2020",2020-06-11,NA,NA,2020-06-24,2020-06-11,2020-06-12,Actual,NA,NA,NA,NA,NA,NA,2020-06-24,2020-06-26,Actual,"June 2, 2020",Actual,2020-06-02,June 2020,2020-06-30,"December 31, 2020",Anticipated,2020-12-31,"December 31, 2020",Anticipated,2020-12-31,1 Week,Observational [Patient Registry],NA,,Registry for a Cardiovascular Patient Who COVID-19 Infection in Qatar and Gulf,Qatar Cardiovascular COVID-19 Registry,Recruiting,NA,NA,100,Anticipated,Hamad Medical Corporation,,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2020-10-01T09:39:31Z,2020-10-01T09:39:31Z
NCT04433364,"ClinicalTrials.gov processed this data on September 30, 2020",2020-06-15,NA,NA,2020-06-15,2020-06-15,2020-06-16,Actual,NA,NA,NA,NA,NA,NA,2020-06-15,2020-06-16,Actual,"June 2, 2020",Actual,2020-06-02,June 2020,2020-06-30,"June 2, 2041",Anticipated,2041-06-02,"June 2, 2021",Anticipated,2021-06-02,20 Years,Observational [Patient Registry],COPE,,COPE - COVID-19 in Pregnancy and Early Childhood,COPE - COVID-19 in Pregnancy and Early Childhood - a Study Protocol for a Prospective Multicentre Cohort Study,Recruiting,NA,NA,1200,Anticipated,"Sahlgrenska University Hospital, Sweden",,NA,2,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples Without DNA,"
      Bloodsample from the mother antenatally, at inclusion and at delivery from healthy women, as
      well as NPH-swab and placenta at delivery. Naval cord blood from healthy infants. From
      covid-19 pos women: blood sample antenatally and at diagnosis as well as vaginal, rectal and
      NPH swab and urinary sample. At delivery NPH-swabs as well as vaginal and rectal swabs and
      urinary samples and blood and in case of caesarean section amnion fluid and spinal fluid.
      Breastmilk at 48-96 hours after delivery. From the infant naval cord blood and at 48-96 hours
      after delivery NPH-swab and rectal swab as well as blood sample. For the COVID-19 group a
      follow-up visit during the first year after delivery for bloodsamples of mother and
      child/children.
    ",2024,Ethical permission,http://www.optionstudien.se,Yes,Outcome variables,2020-10-01T09:39:10Z,2020-10-01T09:39:10Z
NCT04435041,"ClinicalTrials.gov processed this data on September 30, 2020",2020-06-16,NA,NA,2020-06-16,2020-06-16,2020-06-17,Actual,NA,NA,NA,NA,NA,NA,2020-06-16,2020-06-17,Actual,"June 1, 2020",Actual,2020-06-01,May 2020,2020-05-31,"November 30, 2021",Anticipated,2021-11-30,"May 31, 2021",Anticipated,2021-05-31,1 Year,Observational [Patient Registry],NA,,Remote-by-Default Care in the COVID-19 Pandemic,"Remote-by-Default Care in the COVID-19 Pandemic: Addressing the Micro-, Meso-, and Macro-level Challenges of a Radical New Service Model","Active, not recruiting",NA,NA,1,Actual,University of Oxford,,NA,4,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2020-10-01T09:38:59Z,2020-10-01T09:38:59Z
NCT04444310,"ClinicalTrials.gov processed this data on September 30, 2020",2020-06-19,NA,NA,2020-06-21,2020-06-21,2020-06-23,Actual,NA,NA,NA,NA,NA,NA,2020-06-21,2020-06-23,Actual,"June 15, 2020",Actual,2020-06-15,June 2020,2020-06-30,"September 30, 2020",Anticipated,2020-09-30,"June 18, 2020",Actual,2020-06-18,14 Days,Observational [Patient Registry],NA,,Antibody Responses in Contacts of COVID-19 Patients,Antibody Responses in Asymptomatic Close Contacts of COVID-19 Patients and Their Implications,"Active, not recruiting",NA,NA,100,Anticipated,Assiut University,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2020-10-01T09:37:43Z,2020-10-01T09:37:43Z
NCT04443140,"ClinicalTrials.gov processed this data on September 30, 2020",2020-06-21,NA,NA,2020-07-26,2020-06-22,2020-06-23,Actual,NA,NA,NA,NA,NA,NA,2020-07-26,2020-07-28,Actual,"March 15, 2020",Actual,2020-03-15,July 2020,2020-07-31,"July 10, 2020",Actual,2020-07-10,"July 1, 2020",Actual,2020-07-01,5 Months,Observational [Patient Registry],NA,,Preeclampsia-like Syndrome Induced by COVID-19: Is it a Real Public Health Issue in Pregnancy During the Pandemic?,Evaluation of COVID-19 Incidence in Patients With Preeclampsia During Pandemic,Completed,NA,NA,131,Actual,Zeynep Kamil Maternity and Pediatric Research and Training Hospital,,NA,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,demographic data of the participants and diagnostic test results will be shared,2020-10-01T09:37:57Z,2020-10-01T09:37:57Z
NCT04449042,"ClinicalTrials.gov processed this data on September 30, 2020",2020-06-22,NA,NA,2020-06-24,2020-06-24,2020-06-26,Actual,NA,NA,NA,NA,NA,NA,2020-06-24,2020-06-26,Actual,"April 1, 2020",Actual,2020-04-01,June 2020,2020-06-30,December 2025,Anticipated,2025-12-31,December 2025,Anticipated,2025-12-31,1 Day,Observational [Patient Registry],NA,,The PAWS-COVID-19 (Pediatric AirWay complicationS COVID-19) Registry,"Pediatric Airway Management Complications During the COVID-19 Pandemic. An International, Multicenter, Observational Registry: The PAWS-COVID-19 (Pediatric AirWay complicationS COVID-19) Registry",Recruiting,NA,NA,15000,Anticipated,Boston Children's Hospital,,NA,4,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2020-10-01T09:37:12Z,2020-10-01T09:37:12Z
NCT04445402,"ClinicalTrials.gov processed this data on September 30, 2020",2020-06-22,NA,NA,2020-06-22,2020-06-22,2020-06-24,Actual,NA,NA,NA,NA,NA,NA,2020-06-22,2020-06-24,Actual,"April 30, 2020",Actual,2020-04-30,June 2020,2020-06-30,"May 1, 2022",Anticipated,2022-05-01,"May 1, 2021",Anticipated,2021-05-01,1 Year,Observational [Patient Registry],NA,,Pediatrics HOT COVID-19 Database in NY Tristate,Retrospective and Prospective Database of COVID-19 Prevalence and Clinical Course in Pediatric and Young Adult Hematology/ Oncology/Stem Cell Therapy Patients in the New York Tri-State Area.,Recruiting,NA,NA,1500,Anticipated,Columbia University,,NA,5,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples Without DNA,"
      Optional stool specimens may be collected at three time points: 1) at diagnosis, 2) at
      resolution of COVID-19, 3) and at six months post-diagnosis.
    ",NA,NA,NA,NA,NA,2020-10-01T09:37:36Z,2020-10-01T09:37:36Z
NCT04466306,"ClinicalTrials.gov processed this data on September 30, 2020",2020-06-24,NA,NA,2020-07-09,2020-07-09,2020-07-10,Actual,NA,NA,NA,NA,NA,NA,2020-07-09,2020-07-10,Actual,"April 15, 2020",Actual,2020-04-15,May 2020,2020-05-31,"July 1, 2021",Anticipated,2021-07-01,"July 8, 2020",Anticipated,2020-07-08,14 Days,Observational [Patient Registry],SPARC-1,,Pediatric Acute Kidney Injury in COVID-19,SARS-CoV2 Pediatric Acute Kidney Injury Registry and Collaborative,Enrolling by invitation,NA,NA,250,Anticipated,Children's Healthcare of Atlanta,,NA,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2020-10-01T09:35:04Z,2020-10-01T09:35:04Z
NCT04450277,"ClinicalTrials.gov processed this data on September 30, 2020",2020-06-25,NA,NA,2020-07-01,2020-06-25,2020-06-29,Actual,NA,NA,NA,NA,NA,NA,2020-07-01,2020-07-07,Actual,"April 1, 2020",Actual,2020-04-01,June 2020,2020-06-30,"May 31, 2020",Actual,2020-05-31,"May 31, 2020",Actual,2020-05-31,1 Month,Observational [Patient Registry],NA,,Delivery of Protocolised Emergency Surgical Care During COVID-19 Pandemic,Delivery of Protocolised Emergency Surgical Care During COVID-19 Pandemic Based on Case Series,Completed,NA,NA,15,Actual,Khoo Teck Puat Hospital,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,No plan to share individual participant data due to personal data protection act,2020-10-01T09:37:03Z,2020-10-01T09:37:03Z
NCT04460170,"ClinicalTrials.gov processed this data on September 30, 2020",2020-06-29,NA,NA,2020-07-27,2020-07-06,2020-07-07,Actual,NA,NA,NA,NA,NA,NA,2020-07-27,2020-07-28,Actual,"July 1, 2020",Actual,2020-07-01,July 2020,2020-07-31,"February 1, 2022",Anticipated,2022-02-01,"February 1, 2022",Anticipated,2022-02-01,12 Months,Observational [Patient Registry],COFICS,,COVID-19 Follow up Intensive Care Studies,COVID-19 Follow up Intensive Care Studies,Recruiting,NA,NA,100,Anticipated,University Medical Center Groningen,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2020-10-01T09:35:46Z,2020-10-01T09:35:46Z
NCT04453579,"ClinicalTrials.gov processed this data on September 30, 2020",2020-06-29,NA,NA,2020-06-29,2020-06-29,2020-07-01,Actual,NA,NA,NA,NA,NA,NA,2020-06-29,2020-07-01,Actual,"March 9, 2020",Actual,2020-03-09,June 2020,2020-06-30,"May 30, 2020",Actual,2020-05-30,"May 4, 2020",Actual,2020-05-04,2 Weeks,Observational [Patient Registry],NA,,"Bariatric Surgery During Lockdown, Impact of COVID-19 on Physical and Mental Health",Was it Right to Stop Bariatric Surgery During COVID-19 Lockdown?,Completed,NA,NA,116,Actual,University of Rome Tor Vergata,,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2020-10-01T09:36:38Z,2020-10-01T09:36:38Z
NCT04457505,"ClinicalTrials.gov processed this data on September 30, 2020",2020-07-01,NA,NA,2020-07-02,2020-07-02,2020-07-07,Actual,NA,NA,NA,NA,NA,NA,2020-07-02,2020-07-07,Actual,"May 8, 2020",Actual,2020-05-08,June 2020,2020-06-30,"May 31, 2021",Anticipated,2021-05-31,"May 31, 2021",Anticipated,2021-05-31,1 Year,Observational [Patient Registry],NA,,One Year Follow-ups of Patients Admitted to Spanish Intensive Care Units Due to COVID-19,"Risk Factors, Personalized Prognoses and 1-year Follow-ups of Patients Admitted to Spanish Intensive Care Units Due to COVID-19",Recruiting,NA,NA,5000,Anticipated,"Consorcio Centro de InvestigaciÃ³n BiomÃ©dica en Red, M.P.",,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples Without DNA,"
      For the epigenetic study, blood samples will be gathered from 1000 patients within 48 hours
      after admission to the ICU. The collection and preparation of plasma samples will be done in
      accordance with Early Detection Research Network (EDRN) Standard Operating Procedures
      (National Cancer Institute, USA).

      For the study of prognostic biomarkers, concentration of biomarkers in plasma that are key to
      potentially useful drugs' mechanism of action in this disease will be assessed. Plasma
      samples will be collected from 1000 patients within 48 hours after admission to the ICU.
    ",After publication,Data will be available after reasoning requested.,NA,Yes,All IPD anonymized that underlie results in a publication will be available after publication.,2020-10-01T09:36:10Z,2020-10-01T09:36:10Z
NCT04455347,"ClinicalTrials.gov processed this data on September 30, 2020",2020-07-01,NA,NA,2020-07-01,2020-07-01,2020-07-02,Actual,NA,NA,NA,NA,NA,NA,2020-07-01,2020-07-02,Actual,"June 15, 2020",Actual,2020-06-15,July 2020,2020-07-31,June 2022,Anticipated,2022-06-30,June 2022,Anticipated,2022-06-30,2 Years,Observational [Patient Registry],CARDOVID,,Cardiac and Thoracic Imaging in Pediatric Patients With Evidence of Systemic Inflammation COVID19 Linked,Cardiac and Thoracic Imaging in Pediatric Patients With Evidence of Systemic Inflammation COVID19 Linked,Recruiting,NA,NA,80,Anticipated,Imagine Institute,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2020-10-01T09:36:26Z,2020-10-01T09:36:26Z
NCT04521088,"ClinicalTrials.gov processed this data on September 30, 2020",2020-07-02,NA,NA,2020-08-19,2020-08-19,2020-08-20,Actual,NA,NA,NA,NA,NA,NA,2020-08-19,2020-08-20,Actual,"July 2, 2020",Actual,2020-07-02,August 2020,2020-08-31,"December 31, 2020",Anticipated,2020-12-31,"October 31, 2020",Anticipated,2020-10-31,4 Weeks,Observational [Patient Registry],NA,,Epidemiological Analysis of Ambulant Patients in a COVID-19 Outpatient Clinic,Epidemiological Analysis of Ambulant Patients in a COVID-19 Outpatient Clinic,Recruiting,NA,NA,1000,Anticipated,Wissenschaftliches Institut Bethanien e.V,,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2020-10-01T09:28:17Z,2020-10-01T09:28:17Z
NCT04459689,"ClinicalTrials.gov processed this data on September 30, 2020",2020-07-02,NA,NA,2020-07-03,2020-07-03,2020-07-07,Actual,NA,NA,NA,NA,NA,NA,2020-07-03,2020-07-07,Actual,"March 15, 2020",Actual,2020-03-15,July 2020,2020-07-31,"March 31, 2022",Anticipated,2022-03-31,"March 31, 2022",Anticipated,2022-03-31,1 Year,Observational [Patient Registry],COPID19,,COVID-19 in PID Survey,Worldwide COVID-19 in Children and Adult Patients With Primary ImmunoDeficiencies (PID) Survey,Recruiting,NA,NA,200,Anticipated,Imagine Institute,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2020-10-01T09:35:53Z,2020-10-01T09:35:53Z
NCT04465474,"ClinicalTrials.gov processed this data on September 30, 2020",2020-07-03,NA,NA,2020-07-17,2020-07-09,2020-07-10,Actual,NA,NA,NA,NA,NA,NA,2020-07-17,2020-07-21,Actual,"May 1, 2020",Actual,2020-05-01,July 2020,2020-07-31,"December 31, 2022",Anticipated,2022-12-31,"April 30, 2022",Anticipated,2022-04-30,6 Months,Observational [Patient Registry],NA,,"Coronavirus Disease 2019 (COVID-19) During Pregnancy: Prevalence of Seroconversion, Effect on Maternal and Perinatal Outcomes and Risk of Vertical Transmission (COVID-MAP)","Coronavirus Disease 2019 (COVID-19) During Pregnancy: Prevalence of Seroconversion, Effect on Maternal and Perinatal Outcomes and Risk of Vertical Transmission (COVID-MAP)",Recruiting,NA,NA,3000,Anticipated,Chinese University of Hong Kong,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples Without DNA,"
      Biological samples Miscarriage: POC, maternal blood

      Stillbirth: Maternal vaginal swab, amniotic fluid, amnion-chorion interface swab, placental
      tissue, fetal blood, fetal throat swab, maternal blood

      Delivery: Maternal blood before delivery At or after delivery: amniotic fluid, cord blood,
      placental tissue, amnion-chorion interface swab, neonatal throat swab Breast milk from both
      breasts for the duration of hospitalization Newborn throat swab at 24 hours of life Newborn
      stool samples for the duration of hospitalization Infant throat swab and stool sample at 7
      days of age Infant blood at 14 days, 6 months & 18 months of age
    ",NA,NA,NA,NA,NA,2020-10-01T09:35:10Z,2020-10-01T09:35:10Z
NCT04459364,"ClinicalTrials.gov processed this data on September 30, 2020",2020-07-03,NA,NA,2020-07-03,2020-07-03,2020-07-07,Actual,NA,NA,NA,NA,NA,NA,2020-07-03,2020-07-07,Actual,"June 1, 2020",Actual,2020-06-01,July 2020,2020-07-31,"July 10, 2020",Anticipated,2020-07-10,"July 7, 2020",Anticipated,2020-07-07,21 Days,Observational [Patient Registry],NA,,The Prevalence of Pulmonary Hypertension in Patients With COVID-19.,"The Prevalence of Pulmonary Hypertension, With or Without Right Ventricular Loading, in Patients With COVID-19 Who Are Being Treated With a Respirator in the Intensive Care Unit.",Recruiting,NA,NA,80,Anticipated,Attgeno AB,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,Beginning 3 months and ending 5 years following article publication.,"Researchers who provide a methodologically sound proposal and to achieve aims in the proposal. Proposals should be directed to per-arne.lonnqvist@ki.se. To gain access, data requestors will need to sign a data access agreement.",NA,Yes,"Individual participants data that underlie the results reported in this article will be shared, after deidentification (text, figures and appendices)",2020-10-01T09:35:57Z,2020-10-01T09:35:57Z
NCT04460196,"ClinicalTrials.gov processed this data on September 30, 2020",2020-07-06,NA,NA,2020-09-22,2020-07-06,2020-07-07,Actual,NA,NA,NA,NA,NA,NA,2020-09-22,2020-09-23,Estimate,"July 8, 2020",Actual,2020-07-08,July 2020,2020-07-31,"September 18, 2020",Actual,2020-09-18,"September 18, 2020",Actual,2020-09-18,1 Day,Observational [Patient Registry],NA,,Healthcare Renunciation During the Confinement Period in Connection With the COVID-19 Epidemic in Adult Emergency Departments,Healthcare Renunciation During the Confinement Period in Connection With the COVID-19 Epidemic in Adult Emergency Departments,Completed,NA,NA,900,Actual,"University Hospital, Angers",,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2020-10-01T09:35:46Z,2020-10-01T09:35:46Z
NCT04463862,"ClinicalTrials.gov processed this data on September 30, 2020",2020-07-08,NA,NA,2020-07-20,2020-07-08,2020-07-09,Actual,NA,NA,NA,NA,NA,NA,2020-07-20,2020-07-22,Actual,"June 4, 2020",Actual,2020-06-04,July 2020,2020-07-31,"September 4, 2020",Anticipated,2020-09-04,"September 4, 2020",Anticipated,2020-09-04,6 Months,Observational [Patient Registry],NA,,COVID - AirPollution,Air Pollution and COVID-19 Mortality in Geriatric Patients: a Multicenter Study,Recruiting,NA,NA,250,Anticipated,"University Hospital, Strasbourg, France",,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2020-10-01T09:35:21Z,2020-10-01T09:35:21Z
NCT04472078,"ClinicalTrials.gov processed this data on September 30, 2020",2020-07-12,NA,NA,2020-07-13,2020-07-13,2020-07-15,Actual,NA,NA,NA,NA,NA,NA,2020-07-13,2020-07-15,Actual,"June 10, 2020",Actual,2020-06-10,July 2020,2020-07-31,"July 18, 2020",Anticipated,2020-07-18,"June 26, 2020",Actual,2020-06-26,1 Day,Observational [Patient Registry],NA,,"Seroprevalence of Coronavirus Disease 2019 (COVID-19) Antibodies in a Vulnerable Neighbourhood, Buenos Aries Argentina","Seroprevalence of Antibodies to Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-COV-2) in a Vulnerable Neighbourhood, Buenos Aries Argentina","Active, not recruiting",NA,NA,873,Actual,Hospital Italiano de Buenos Aires,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,undecided,2020-10-01T09:34:22Z,2020-10-01T09:34:22Z
NCT04479488,"ClinicalTrials.gov processed this data on September 30, 2020",2020-07-13,NA,NA,2020-09-01,2020-07-20,2020-07-21,Actual,NA,NA,NA,NA,NA,NA,2020-09-01,2020-09-03,Estimate,"July 27, 2020",Actual,2020-07-27,July 2020,2020-07-31,February 2021,Anticipated,2021-02-28,January 2021,Anticipated,2021-01-31,2 Months,Observational [Patient Registry],SARS-Brazil,,Brazilian Registry for Clinical Presentation of Individuals With COVID-19 (SARS-Brazil),"Brazilian COVID-19 Registry for Clinical Presentation of Individuals With COVID-19: a National, Multicentre, Prospective Observational Study (SARS-Brazil)",Recruiting,NA,NA,2000,Anticipated,Hospital Israelita Albert Einstein,,NA,2,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples With DNA,"
      Blood, serum, plasma and nasal swab
    ",NA,NA,NA,Undecided,NA,2020-10-01T09:33:26Z,2020-10-01T09:33:26Z
NCT04479150,"ClinicalTrials.gov processed this data on September 30, 2020",2020-07-19,NA,NA,2020-07-21,2020-07-19,2020-07-21,Actual,NA,NA,NA,NA,NA,NA,2020-07-21,2020-07-23,Actual,"March 1, 2020",Actual,2020-03-01,July 2020,2020-07-31,"August 31, 2020",Anticipated,2020-08-31,"August 31, 2020",Anticipated,2020-08-31,30 Days,Observational [Patient Registry],COVIDCIR,,Complications and Mortality Following Emergency Digestive Surgery During the COVID-19 Pandemic,Postoperative Complications and Mortality of Patients Submited to Emergency Digestive Surgery During the COVID-19 Pandemic (COVIDCIR Study): a Multicenter Cohorts' Study Protocol,Recruiting,NA,NA,3000,Anticipated,Hospital Universitari de Bellvitge,,NA,3,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2020-10-01T09:33:28Z,2020-10-01T09:33:28Z
NCT04481646,"ClinicalTrials.gov processed this data on September 30, 2020",2020-07-21,NA,NA,2020-07-21,2020-07-21,2020-07-22,Actual,NA,NA,NA,NA,NA,NA,2020-07-21,2020-07-22,Actual,"June 12, 2020",Actual,2020-06-12,July 2020,2020-07-31,June 2025,Anticipated,2025-06-30,June 2022,Anticipated,2022-06-30,21 Days,Observational [Patient Registry],COVMASK,,Novel Face Mask Sampling for COVID-19: A Diagnostic and Public Health Tool,The Efficacy and Feasibility of Face Mask Sampling for Hospitalised Adult Patients and Healthcare Workers With Suspected COVID-19,Recruiting,NA,NA,630,Anticipated,University of Leicester,,NA,3,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,Samples With DNA,"
      Face mask sample (exhaled sample)
    ",NA,NA,NA,Undecided,NA,2020-10-01T09:33:12Z,2020-10-01T09:33:12Z
NCT04511429,"ClinicalTrials.gov processed this data on September 30, 2020",2020-07-24,NA,NA,2020-08-12,2020-08-12,2020-08-13,Actual,NA,NA,NA,NA,NA,NA,2020-08-12,2020-08-13,Actual,"June 30, 2020",Actual,2020-06-30,August 2020,2020-08-31,April 2021,Anticipated,2021-04-30,October 2020,Anticipated,2020-10-31,6 Months,Observational [Patient Registry],NA,,COVID-19 in Immunosuppressed Children,COVID-19 in Immunosuppressed Children,Recruiting,NA,NA,200,Anticipated,D'Or Institute for Research and Education,,NA,3,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2020-10-01T09:29:26Z,2020-10-01T09:29:26Z
